,human_nums,normal_zombie_nums,elite_zombie_nums,winning_probability,death_mean,round_mean,experiment_times
409,1,9,4,0.10800108001080012,0.998919989199892,2.969489694896949,11111
410,1,10,0,5.5260552605526065,0.944739447394474,5.6193861938619385,11111
411,1,10,1,0.3690036900369004,0.9963099630996308,2.970389703897039,11111
412,1,10,2,0.16200162001620014,0.998379983799838,2.9539195391953923,11111
413,1,10,3,0.06300063000630006,0.9993699936999372,2.9768697686976866,11111
414,1,10,4,0.06300063000630006,0.9993699936999372,2.977679776797768,11111
415,2,0,1,88.79488794887949,0.5715957159571595,1.2231122311223113,11111
416,2,0,2,65.54765547655478,0.9995499954999548,1.867158671586716,11111
417,2,0,3,48.63648636486365,1.3180631806318064,2.567095670956709,11111
418,2,0,4,34.218342183421825,1.5340653406534066,3.0667806678066785,11111
419,2,1,0,93.44793447934478,0.4167941679416794,1.3120331203312032,11111
420,2,1,1,71.60471604716048,0.8766087660876609,1.989739897398974,11111
421,2,1,2,48.43848438484385,1.3189631896318963,2.5862658626586272,11111
422,2,1,3,34.04734047340474,1.5345153451534514,3.04680046800468,11111
423,2,1,4,24.80424804248043,1.6782467824678249,3.432274322743228,11111
424,2,2,0,84.51084510845108,0.6214562145621456,2.219692196921969,11111
425,2,2,1,54.153541535415364,1.2189721897218972,2.7613176131761317,11111
426,2,2,2,33.77733777337774,1.5397353973539736,3.06570065700657,11111
427,2,2,3,23.56223562235623,1.6951669516695167,3.4302943029430293,11111
428,2,2,4,15.840158401584015,1.7994779947799475,3.6690666906669054,11111
429,2,3,0,73.74673746737469,0.8818288182881829,3.255422554225542,11111
430,2,3,1,40.977409774097744,1.4182341823418234,3.3222932229322293,11111
431,2,3,2,23.823238232382327,1.6875168751687517,3.4033840338403385,11111
432,2,3,3,15.786157861578614,1.7969579695796958,3.646116461164612,11111
433,2,3,4,10.098100981009807,1.873458734587346,3.8280982809828097,11111
434,2,4,0,64.35964359643597,1.060930609306093,4.131311313113131,11111
435,2,4,1,30.15930159301593,1.5876158761587615,3.80559805598056,11111
436,2,4,2,15.930159301593015,1.7935379353793537,3.643326433264333,11111
437,2,4,3,10.881108811088113,1.8642786427864284,3.836918369183692,11111
438,2,4,4,7.416074160741607,1.9095490954909549,3.944109441094411,11111
439,2,5,0,53.15453154531546,1.2517325173251732,4.901629016290163,11111
440,2,5,1,21.186211862118626,1.7164971649716496,4.0774007740077405,11111
441,2,5,2,10.719107191071911,1.86859868598686,3.86319863198632,11111
442,2,5,3,6.894068940689408,1.91629916299163,3.9566195661956622,11111
443,2,5,4,5.040050400504005,1.941049410494105,4.056070560705607,11111
444,2,6,0,44.496444964449644,1.3913239132391324,5.637116371163713,11111
445,2,6,1,15.255152551525516,1.7961479614796148,4.285122851228512,11111
446,2,6,2,7.317073170731707,1.9122491224912248,3.992529925299253,11111
447,2,6,3,4.590045900459005,1.9450994509945096,4.035820358203583,11111
448,2,6,4,2.916029160291602,1.965169651696517,4.111871118711187,11111
449,2,7,0,38.00738007380074,1.4910449104491046,6.241472414724147,11111
450,2,7,1,10.575105751057508,1.859958599585996,4.480064800648005,11111
451,2,7,2,4.5000450004500046,1.9469894698946988,4.032130321303213,11111
452,2,7,3,3.3660336603366035,1.95949959499595,4.119071190711908,11111
453,2,7,4,2.0610206102061017,1.974979749797498,4.10440104401044,11111
454,2,8,0,30.213302133021326,1.6039960399603996,6.659256592565925,11111
455,2,8,1,7.263072630726308,1.9063990639906399,4.581135811358113,11111
